Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifSortScore,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifClassificationPath,VerifError
0,,Aaba,21612,21616,3.16,1,,,,Exact,8.98202,0,"Aaba de Laubenfels, 1936",Aaba,urn:lsid:irmng.org:taxname:1408486,181,IRMNG,Biota|Animalia|Porifera|Demospongea|Poecilosclerida|Crellidae|Crellastrina,
1,,Adea,21589,21593,3.62,1,,,,Exact,8.98202,0,"Adea Petrak, 1928",Adea,urn:lsid:irmng.org:taxname:1333683,181,IRMNG,Biota|Fungi|Ascomycota|Sordariomycetes|Amphisphaeriales|Pestalotiopsidaceae|Seiridium,
2,,Amanita francheti,28301,28319,9.98,2,,,,Fuzzy,8.88213,1,Amanita franchetii (Boud.) Fayod,Amanita franchetii,65ZFQ,1,Catalogue of Life,Biota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Amanitaceae|Amanita|Amanita franchetii,
3,,Armillaria,27708,27718,0.48,1,,,,Exact,9.00960,0,Armillaria,Armillaria,332Z,1,Catalogue of Life,Biota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Physalacriaceae|Armillaria,
4,,Armillaria bulbosa,6363,6381,12.02,2,,,,Exact,9.01315,0,Armillaria bulbosa (Romagn.) Kile & Watling,Armillaria bulbosa,GSKQ,1,Catalogue of Life,Biota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Physalacriaceae|Armillaria|Armillaria bulbosa,
5,,Armillaria gallica,6382,6403,11.98,2,,,,Exact,9.01315,0,Armillaria gallica Marxm. & Romagn.,Armillaria gallica,5VT47,1,Catalogue of Life,Biota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Physalacriaceae|Armillaria|Armillaria gallica,
6,,Armillaria ostoyae,6491,6509,10.57,2,,,,Exact,9.01315,0,Armillaria ostoyae (Romagn.) Herink,Armillaria ostoyae,5W4S7,1,Catalogue of Life,Biota|Fungi|Basidiomycota|Agaricomycetes|Agaricales|Physalacriaceae|Armillaria|Armillaria ostoyae,
7,,Heterobasidion annosum,6729,6752,9.34,2,,,,Exact,9.01315,0,Heterobasidion annosum (Fr.) Bref.,Heterobasidion annosum,3L7Q2,1,Catalogue of Life,Biota|Fungi|Basidiomycota|Agaricomycetes|Russulales|Bondarzewiaceae|Heterobasidion|Heterobasidion annosum,
8,,Lactarius xanthogalactus,28320,28344,13.29,2,,,,Exact,9.01315,0,Lactarius xanthogalactus Peck,Lactarius xanthogalactus,3RSDN,1,Catalogue of Life,Biota|Fungi|Basidiomycota|Agaricomycetes|Russulales|Russulaceae|Lactarius|Lactarius xanthogalactus,
9,,O. tomentosa,1051,1064,7.42,2,,,,NoMatch,0.0,,,,,,,,
10,,Onnia,3905,3910,3.28,1,,,,Exact,9.00960,0,Onnia,Onnia,63FY9,1,Catalogue of Life,Biota|Fungi|Basidiomycota|Agaricomycetes|Hymenochaetales|Hymenochaetaceae|Onnia,
11,,Onnia tomentosa,146,161,11.10,2,,,,Exact,9.01315,0,Onnia tomentosa (Fr.) P. Karst.,Onnia tomentosa,49KNK,1,Catalogue of Life,Biota|Fungi|Basidiomycota|Agaricomycetes|Hymenochaetales|Hymenochaetaceae|Onnia|Onnia tomentosa,
12,,Phellinus tremulae,27985,28003,12.24,2,,,,Exact,9.01315,0,Phellinus tremulae (Bondartsev) Bondartsev & P.N. Borisov,Phellinus tremulae,4FZJZ,1,Catalogue of Life,Biota|Fungi|Basidiomycota|Agaricomycetes|Hymenochaetales|Hymenochaetaceae|Phellinus|Phellinus tremulae,
13,,Phellinus weirii,6514,6531,11.81,2,,,,Exact,9.01138,0,Phellinus weirii (Murrill) Gilb.,Phellinus weirii,4FZKN,1,Catalogue of Life,Biota|Fungi|Basidiomycota|Agaricomycetes|Hymenochaetales|Hymenochaetaceae|Coniferiporia|Coniferiporia weirii,
14,,Picea,2917,2923,3.47,1,,,,Exact,9.00960,0,Picea,Picea,6Q7C,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Pinopsida|Pinales|Pinaceae|Picea,
15,,Picea engelmannii,27238,27255,11.28,2,,,,Exact,9.01271,0,Picea engelmannii Parry ex Engelm.,Picea engelmannii,4HQ2J,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Pinopsida|Pinales|Pinaceae|Picea|Picea engelmannii,
16,,Picea glauca,8668,8681,9.41,2,,,,Exact,9.01315,0,Picea glauca (Moench) Voss,Picea glauca,4HQ2V,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Pinopsida|Pinales|Pinaceae|Picea|Picea glauca,
17,,Pinus,2939,2945,4.72,1,,,,Exact,9.00960,0,Pinus,Pinus,6QPY,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Pinopsida|Pinales|Pinaceae|Pinus,
18,,Russula cremoricolor,28349,28369,12.06,2,,,,Exact,9.01315,0,Russula cremoricolor Earle,Russula cremoricolor,4TRTL,1,Catalogue of Life,Biota|Fungi|Basidiomycota|Agaricomycetes|Russulales|Russulaceae|Russula|Russula cremoricolor,
19,,Tomentosa,3911,3920,4.32,1,,,,Exact,8.98344,0,Viburnum subser. Tomentosa Maxim.,Tomentosa,100373960,165,Tropicos,,
