Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifSortScore,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifClassificationPath,VerifError
0,,A. thaliana,49122,49134,7.38,2,,,,NoMatch,0.0,,,,,,,,
1,,Apetala,4250,4259,3.60,1,,,,Exact,8.98344,0,Acer sect. Apetala Tzvelev,Apetala,1010080-1,167,IPNI,,
2,,Arabidopsis,129,140,4.27,1,,,,Exact,9.00960,0,Arabidopsis,Arabidopsis,62CR2,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Brassicales|Brassicaceae|Arabidopsis,
3,,Arabidopsis thaliana,824,845,12.06,2,,,,Exact,9.01315,0,Arabidopsis thaliana (L.) Heynh.,Arabidopsis thaliana,G26R,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Brassicales|Brassicaceae|Arabidopsis|Arabidopsis thaliana,
4,,Arabis alpina,51547,51560,10.54,2,,,,Exact,9.01315,0,Arabis alpina L.,Arabis alpina,G27R,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Brassicales|Brassicaceae|Arabis|Arabis alpina,
5,,Arabis drummondii,8456,8474,10.73,2,,,,Exact,9.01138,0,Arabis drummondii A.Gray,Arabis drummondii,G2C7,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Brassicales|Brassicaceae|Boechera|Boechera stricta,
6,,B. stricta,7349,7360,6.46,2,,,,NoMatch,0.0,,,,,,,,
7,,B. stricta cross,48243,48259,5.82,3,,,,NoMatch,0.0,,,,,,,,
8,,Boechera,87,95,5.16,1,,,,Exact,9.00960,0,Boechera,Boechera,3B25,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Brassicales|Brassicaceae|Boechera,
9,,Boechera stricta,782,799,12.02,2,,,,Exact,9.01315,0,Boechera stricta (Graham) Al-Shehbaz,Boechera stricta,68LFB,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Brassicales|Brassicaceae|Boechera|Boechera stricta,
10,,Brassicaceae,6795,6809,4.55,1,,,,Exact,9.00960,0,Brassicaceae,Brassicaceae,7DN,1,Catalogue of Life,Biota|Plantae|Tracheophyta|Magnoliopsida|Brassicales|Brassicaceae,
11,,Stricta,96,104,3.46,1,,,,Exact,8.98344,0,Echium sect. Stricta (Christ) Bramwell,Stricta,41932-1,167,IPNI,,
