Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifSortScore,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifClassificationPath,VerifError
0,,Acanthostega gunnari,20206,20226,9.69,2,,,,Exact,8.98392,0,Acanthostega gunnari Jarvik 1952,Acanthostega gunnari,227000,172,PaleoBioDB,||Osteichthyes||Acanthostega gunnari,
1,,Acherontiscus,50278,50291,4.82,1,,,,Exact,8.98392,0,"Acherontiscus Carroll, 1969",Acherontiscus,urn:lsid:irmng.org:taxname:1005701,181,IRMNG,Biota|Animalia|Chordata|Vertebrata|Amphibia|Adelospondyli|Acherontiscidae|Acherontiscus,
2,,Adelogyrinus,44627,44640,6.02,1,,,,Exact,8.98392,0,"Adelogyrinus Watson, 1928",Adelogyrinus,urn:lsid:irmng.org:taxname:1105824,181,IRMNG,Biota|Animalia|Chordata|Vertebrata|Amphibia|Adelospondyli|Adelogyrinidae|Adelogyrinus,
3,,Adelogyrinus simorhynchus,20227,20252,12.31,2,,,,Exact,8.98392,0,Adelogyrinus simorhynchus Watson 1929,Adelogyrinus simorhynchus,227001,172,PaleoBioDB,||Osteichthyes|Adelospondyli|Adelogyrinus simorhynchus,
4,,Adelospondyli,8120,8133,2.55,1,,,,Exact,8.98012,0,Adelospondyli,Adelospondyli,urn:lsid:irmng.org:taxname:11884,181,IRMNG,Biota|Animalia|Chordata|Vertebrata|Amphibia|Adelospondyli,
5,,Adelospondylus,31900,31915,5.88,1,,,,Exact,8.98392,0,"Adelospondylus Carroll, 1967",Adelospondylus,urn:lsid:irmng.org:taxname:1137718,181,IRMNG,Biota|Animalia|Chordata|Vertebrata|Amphibia|Adelospondyli|Adelogyrinidae|Adelospondylus,
6,,Adelospondylus watsoni,22682,22704,12.68,2,,,,Exact,8.98392,0,Adelospondylus watsoni Carroll 1967,Adelospondylus watsoni,229306,172,PaleoBioDB,||Osteichthyes|Adelospondyli|Adelospondylus watsoni,
7,,Amphiuma,8740,8748,4.12,1,,,,Exact,9.01271,0,"Amphiuma Garden in Smith, 1821",Amphiuma,62B9V,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia|Caudata|Amphiumidae|Amphiuma,
8,,Anthracosauria,38784,38798,4.60,1,,,,Exact,8.98012,0,Anthracosauria,Anthracosauria,19332,2,Wikispecies,,
9,,Asaphestera,34060,34072,5.67,1,,,,Exact,8.98392,0,"Asaphestera Steen, 1934",Asaphestera,urn:lsid:irmng.org:taxname:1240172,181,IRMNG,Biota|Animalia|Chordata|Vertebrata|Amphibia|Amphibia|Amphibia|Asaphestera,
10,,Asaphestera intermedia,20253,20275,12.26,2,,,,Exact,8.98202,0,Asaphestera intermedia (Dawson 1894),Asaphestera intermedia,338119,172,PaleoBioDB,,
11,,B. elongatus,18117,18129,7.67,2,,,,NoMatch,0.0,,,,,,,,
12,,B. newberryi,18134,18147,5.90,2,,,,NoMatch,0.0,,,,,,,,
13,,Balanerpeton woodi,20276,20294,7.47,2,,,,Exact,8.98392,0,Balanerpeton woodi Milner and Sequeira 1994,Balanerpeton woodi,227178,172,PaleoBioDB,||Osteichthyes||Balanerpeton woodi,
14,,Batrachiderpeton,26476,26492,2.65,1,,,,Exact,8.98392,0,"Batrachiderpeton Hancock & Atthey, 1871",Batrachiderpeton,urn:lsid:irmng.org:taxname:1099019,181,IRMNG,Biota|Animalia|Chordata|Vertebrata|Amphibia|Nectridea|Batrachiderpetontidae|Batrachiderpeton,
15,,Batrachiderpeton reticulatum,20295,20323,10.66,2,,,,Exact,8.98392,0,Batrachiderpeton reticulatum (Hancock and Atthey 1869),Batrachiderpeton reticulatum,340055,172,PaleoBioDB,||Amphibia||Batrachiderpeton reticulatum,
16,,Batropetes,25574,25586,2.79,1,,,,Exact,8.98392,0,"Batropetes Carroll & Gaskill, 1971",Batropetes,urn:lsid:irmng.org:taxname:1245058,181,IRMNG,Biota|Animalia|Chordata|Vertebrata|Amphibia|Microsauria|Brachystelechidae|Batropetes,
17,,Batropetes fritschi,20324,20343,9.01,2,,,,Exact,8.91878,0,Batropetes fritschi (Geinitz & Deichmueller 1882),Batropetes fritschi,5129606,168,ION,,
18,,Brachydectes,18066,18079,3.14,1,,,,Exact,8.98392,0,"Brachydectes Cope, 1868",Brachydectes,urn:lsid:irmng.org:taxname:1346644,181,IRMNG,Biota|Animalia|Chordata|Vertebrata|Amphibia|Amphibia|Amphibia|Brachydectes,
19,,Brachystelechidae,34111,34129,5.39,1,,,,Exact,8.98392,0,"Brachystelechidae Carroll & Gaskill, 1978",Brachystelechidae,urn:lsid:irmng.org:taxname:102851,181,IRMNG,Biota|Animalia|Chordata|Vertebrata|Amphibia|Microsauria|Brachystelechidae,
20,,C. peabodyi,33177,33188,4.28,2,,,,NoMatch,0.0,,,,,,,,
21,,C. sternbergi,33296,33309,5.84,2,,,,NoMatch,0.0,,,,,,,,
22,,Cardiocephalus,68877,68891,5.88,1,,,,Exact,9.01315,0,"Cardiocephalus Zwetkow, 1929",Cardiocephalus,62KH4,1,Catalogue of Life,Biota|Chromista|Miozoa|Eugregarinida|Actinocephalidae|Cardiocephalus,
23,,Cardiocephalus peabodyi,20357,20380,10.55,2,,,,Exact,8.98392,0,Cardiocephalus peabodyi Carroll and Gaskill 1978,Cardiocephalus peabodyi,137293,172,PaleoBioDB,||Osteichthyes||Cardiocephalus peabodyi,
24,,Cardiocephalus sternbergi,20381,20406,12.12,2,,,,Exact,8.98392,0,Cardiocephalus sternbergi Broili 1904,Cardiocephalus sternbergi,90715,172,PaleoBioDB,||Osteichthyes||Cardiocephalus sternbergi,
25,,Carrolla,25587,25596,4.86,1,,,,Exact,8.98392,0,"Carrolla Langston & Olson, 1986",Carrolla,urn:lsid:irmng.org:taxname:1291573,181,IRMNG,Biota|Animalia|Chordata|Vertebrata|Amphibia|Microsauria|Brachystelechidae|Carrolla,
26,,Carrolla craddocki,20407,20425,11.02,2,,,,Exact,8.98392,0,Carrolla craddocki Langston and Olson 1986,Carrolla craddocki,227004,172,PaleoBioDB,||Osteichthyes||Carrolla craddocki,
27,,Coloraderpeton,40623,40638,2.36,1,,,,Exact,8.98392,0,"Coloraderpeton Vaughn, 1969",Coloraderpeton,urn:lsid:irmng.org:taxname:1249984,181,IRMNG,Biota|Animalia|Chordata|Vertebrata|Amphibia|Aistopoda|Ophiderpetontidae|Coloraderpeton,
28,,Crassigyrinus,24502,24515,6.01,1,,,,Exact,8.98392,0,"Crassigyrinus Watson, 1926",Crassigyrinus,urn:lsid:irmng.org:taxname:1092320,181,IRMNG,Biota|Animalia|Chordata|Vertebrata|Amphibia|Ichthyostegalia|Ichthyostegalia|Crassigyrinus,
29,,Crossotelos,40485,40497,3.86,1,,,,Exact,8.98392,0,"Crossotelos Case, 1911",Crossotelos,urn:lsid:irmng.org:taxname:1123858,181,IRMNG,Biota|Animalia|Chordata|Vertebrata|Amphibia|Nectridea|Urocordylidae|Crossotelos,
30,,Ctenerpeton,34151,34162,2.15,1,,,,Exact,8.98392,0,"Ctenerpeton Cope, 1897",Ctenerpeton,urn:lsid:irmng.org:taxname:1166356,181,IRMNG,Biota|Animalia|Chordata|Vertebrata|Amphibia|Nectridea|Urocordylidae|Ctenerpeton,
31,,Ctenerpeton alveolatum,20426,20448,9.98,2,,,,Exact,8.98202,0,Ctenerpeton alveolatum Cope 1897,Ctenerpeton alveolatum,227032,172,PaleoBioDB,,
32,,Dendrerpeton,42908,42921,2.36,1,,,,Exact,8.98392,0,"Dendrerpeton Owen, 1853",Dendrerpeton,urn:lsid:irmng.org:taxname:1157387,181,IRMNG,Biota|Animalia|Chordata|Vertebrata|Amphibia|Temnospondyli|Dendrerpetontidae|Dendrerpeton,
33,,Dendrerpeton acadianum,20449,20471,9.84,2,,,,Exact,8.98392,0,Dendrerpeton acadianum Owen 1853,Dendrerpeton acadianum,164775,172,PaleoBioDB,||Osteichthyes||Dendrerpeton acadianum,
34,,Diceratosaurus brevirostris,20472,20499,13.82,2,,,,Exact,8.98392,0,Diceratosaurus brevirostris (Cope 1875),Diceratosaurus brevirostris,340056,172,PaleoBioDB,||Amphibia||Diceratosaurus brevirostris,
35,,Diplocaulus,58103,58114,5.67,1,,,,Exact,8.98392,0,"Diplocaulus Cope, 1877",Diplocaulus,urn:lsid:irmng.org:taxname:1391997,181,IRMNG,Biota|Animalia|Chordata|Vertebrata|Amphibia|Nectridea|Keraterpetontidae|Diplocaulus,
36,,Diplocaulus magnicornis,20500,20523,13.47,2,,,,Exact,8.98392,0,Diplocaulus magnicornis Cope 1882,Diplocaulus magnicornis,81712,172,PaleoBioDB,||Amphibia||Diplocaulus magnicornis,
37,,Diplocaulus primus,20524,20542,8.35,2,,,,Exact,8.98392,0,Diplocaulus primus (Olson 1970),Diplocaulus primus,345303,172,PaleoBioDB,||Amphibia||Diplocaulus primus,
38,,Diploceraspis,31740,31754,5.46,1,,,,Exact,8.94848,0,Diploceraspis,Diploceraspis,3620858,179,Open Tree of Life,||Eukaryota|Opisthokonta|Holozoa|Metazoa|Eumetazoa|Bilateria|Deuterostomia|Chordata|Craniata|Vertebrata|Gnathostomata|Teleostomi|Euteleostomi|Sarcopterygii|Dipnotetrapodomorpha|Tetrapoda|Amphibia|Diplocaulidae|Diploceraspis,
39,,Diploceraspis burkei,20543,20563,11.20,2,,,,Exact,8.98392,0,Diploceraspis burkei Romer 1952,Diploceraspis burkei,227035,172,PaleoBioDB,||Amphibia||Diploceraspis burkei,
40,,Doleserpeton,10321,10334,2.36,1,,,,Exact,8.98392,0,"Doleserpeton Bolt, 1969",Doleserpeton,urn:lsid:irmng.org:taxname:1105073,181,IRMNG,Biota|Animalia|Chordata|Vertebrata|Amphibia|Temnospondyli|Amphibamidae|Doleserpeton,
41,,Elpistostegalia,5830,5846,5.90,1,,,,Exact,8.98012,0,Elpistostegalia,Elpistostegalia,urn:lsid:irmng.org:taxname:11907,181,IRMNG,Biota|Animalia|Chordata|Vertebrata|Sarcopterygii|Elpistostegalia,
42,,Eocaecilia,29034,29045,5.61,1,,,,Exact,8.98392,0,"Eocaecilia Jenkins & Walsh, 1993",Eocaecilia,urn:lsid:irmng.org:taxname:1237447,181,IRMNG,Biota|Animalia|Chordata|Vertebrata|Amphibia|Gymnophiona|Eocaeciliaidae|Eocaecilia,
43,,Eocaecilia micropoda,20564,20584,11.67,2,,,,Fuzzy,8.84211,1,Eocaecilia micropodia Jenkins and Walsh 1993,Eocaecilia micropodia,156677,172,PaleoBioDB,||Osteichthyes|Gymnophiona|Eocaecilia micropodia,
44,,Eocaecilia micropodia,22752,22773,12.20,2,,,,Exact,8.98392,0,Eocaecilia micropodia Jenkins and Walsh 1993,Eocaecilia micropodia,156677,172,PaleoBioDB,||Osteichthyes|Gymnophiona|Eocaecilia micropodia,
45,,Euryodus,33193,33201,4.32,1,,,,Exact,8.98392,0,"Euryodus Olson, 1939",Euryodus,urn:lsid:irmng.org:taxname:1314396,181,IRMNG,Biota|Animalia|Chordata|Vertebrata|Amphibia|Microsauria|Gymnarthridae|Euryodus,
46,,Euryodus dalyae,20585,20600,10.12,2,,,,Exact,8.98392,0,Euryodus dalyae Carroll and Gaskill 1978,Euryodus dalyae,227036,172,PaleoBioDB,||Osteichthyes||Euryodus dalyae,
47,,Euryodus primus,20601,20616,7.00,2,,,,Exact,8.98392,0,Euryodus primus Olson 1939,Euryodus primus,120864,172,PaleoBioDB,||Osteichthyes||Euryodus primus,
48,,Greererpeton,26276,26288,2.36,1,,,,Exact,8.98392,0,"Greererpeton Romer, 1969",Greererpeton,urn:lsid:irmng.org:taxname:1014717,181,IRMNG,Biota|Animalia|Chordata|Vertebrata|Amphibia|Temnospondyli|Colosteidae|Greererpeton,
49,,Greererpeton burkemorani,20617,20641,9.39,2,,,,Exact,8.98392,0,Greererpeton burkemorani Romer 1969,Greererpeton burkemorani,227037,172,PaleoBioDB,||Osteichthyes||Greererpeton burkemorani,
50,,Hyloplesion,33996,34008,2.15,1,,,,Exact,8.98392,0,"Hyloplesion Fric, 1883",Hyloplesion,urn:lsid:irmng.org:taxname:1198759,181,IRMNG,Biota|Animalia|Chordata|Vertebrata|Amphibia|Microsauria|Microbrachidae|Hyloplesion,
51,,Hyloplesion longicostatum,20663,20688,10.13,2,,,,Exact,8.98392,0,Hyloplesion longicostatum (Fritsch 1875),Hyloplesion longicostatum,340037,172,PaleoBioDB,||Amphibia|Microsauria|Hyloplesion longicostatum,
52,,Ichthyostega,24643,24655,3.77,1,,,,Exact,8.98392,0,"Ichthyostega Säve-Söderbergh, 1932",Ichthyostega,urn:lsid:irmng.org:taxname:1017289,181,IRMNG,Biota|Animalia|Chordata|Vertebrata|Amphibia|Ichthyostegalia|Ichthyostegidae|Ichthyostega,
53,,Keraterpeton,26497,26509,2.36,1,,,,Exact,8.98392,0,"Keraterpeton Etheridge, 1866",Keraterpeton,urn:lsid:irmng.org:taxname:1039639,181,IRMNG,Biota|Animalia|Chordata|Vertebrata|Amphibia|Nectridea|Keraterpetontidae|Keraterpeton,
54,,Keraterpeton galvani,20689,20709,5.09,2,,,,Exact,8.98392,0,Keraterpeton galvani Huxley 1867,Keraterpeton galvani,227370,172,PaleoBioDB,||Amphibia||Keraterpeton galvani,
55,,Labyrinthodontia,6767,6785,4.67,1,,,,Exact,8.98012,0,Labyrinthodontia,Labyrinthodontia,6877,2,Wikispecies,,
56,,Lepospondyli,122,134,2.56,1,,,,Exact,9.00782,0,Lepospondyli,Lepospondyli,L4,1,Catalogue of Life,Biota|Animalia|Chordata|Amphibia,
57,,Lepterpeton,32341,32353,2.15,1,,,,Exact,8.98392,0,"Lepterpeton Etheridge, 1866",Lepterpeton,urn:lsid:irmng.org:taxname:1171899,181,IRMNG,Biota|Animalia|Chordata|Vertebrata|Amphibia|Nectridea|Urocordylidae|Lepterpeton,
